age,loyalty_tier,category,supplier_country,sales_channel,payment_method,quantity,unit_price,discount_pct,shipping_cost,return_flag,review_score,reported_order_total,delivery_time_days,order_month,order_weekday,customer_tenure_days,delayed_delivery_flag,discount_value,final_order_value,avg_item_cost,high_value_order,low_review_flag,shipping_ratio
53.0,,kitchen,china,call center,paypal,3.0,11.12,5.0,5.98,0.0,4.0,33.36,5,5,6,0,0,1.668,31.692,10.564,0,0,0.1886911523412849
21.0,gold,home,china,mobile app,cc,2.0,79.42,0.0,7.47,1.0,3.0,166.31,826,5,6,0,1,0.0,158.84,79.42,1,0,0.0470284563082347
-4.0,,beauty,china,marketplace,cod,1.0,11.55,20.0,2.94,0.0,4.0,12.18,5,5,6,0,0,2.31,9.24,9.24,0,0,0.3181818181818182
72.0,,home,china,mkt place,credit card,2.0,16.5,10.0,7.08,0.0,5.0,36.78,5,5,6,0,0,3.3,29.7,14.85,0,0,0.2383838383838384
56.0,silver,home,china,mobile app,credit card,1.0,16.01,0.0,4.46,0.0,4.0,20.47,899,5,6,272,1,0.0,16.01,16.01,0,0,0.278575890068707
58.0,,electronics,china,mobile app,paypal,3.0,44.6,5.0,2.66,0.0,4.0,129.77,0,5,6,0,0,6.69,127.11,42.370000000000005,1,0,0.0209267563527653
23.0,gold,home,pakistan,mkt place,cod,2.0,23.69,0.0,0.0,0.0,4.0,47.38,0,9,6,437,0,0.0,47.38,23.69,1,0,0.0
27.0,,home,china,website,credit card,1.0,22.4,0.0,0.74,1.0,2.0,40.52,5,5,6,0,0,0.0,22.4,22.4,0,1,0.0330357142857142
45.0,silver,beauty,china,mobile app,,1.0,15.45,50.0,8.84,1.0,4.0,16.56,0,5,6,703,0,7.725,7.725,7.725,0,0,1.144336569579288
-4.0,gold,home,pakistan,mkt place,cash on delivery,1.0,22.04,10.0,2.32,1.0,5.0,22.16,5,5,6,0,0,2.204,19.836,19.836,0,0,0.1169590643274853
48.0,bronze,baby,uae,call center,cash on delivery,4.0,56.29,10.0,6.34,1.0,2.0,208.98,254,5,6,0,1,22.516,202.644,50.661,1,1,0.0312863938729989
56.0,,home,china,marketplace,credit card,5.0,60.77,0.0,4.25,0.0,5.0,308.1,182,2,2,0,1,0.0,303.85,60.77,1,0,0.0139871647194339
72.0,gold,baby,pakistan,mobile-app,credit card,1.0,22.4,10.0,4.72,0.0,4.0,40.52,5,5,6,0,0,2.24,20.16,20.16,0,0,0.2341269841269841
59.0,gold,kitchen,pakistan,call center,paypal,3.0,29.27,15.0,3.12,0.0,5.0,77.76,5,5,6,0,0,13.171500000000002,74.6385,24.8795,1,0,0.0418014831487771
22.0,gold,baby,pakistan,website,paypal,5.0,15.06,0.0,0.0,1.0,5.0,75.3,5,5,6,0,0,0.0,75.3,15.06,1,0,0.0
38.0,silver,baby,china,,cc,3.0,12.79,5.0,1.67,1.0,5.0,38.12,5,5,6,0,0,1.9185,36.4515,12.1505,1,0,0.0458143011947382
49.0,silver,baby,pakistan,,cc,1.0,18.15,15.0,4.14,0.0,5.0,19.57,0,11,1,0,0,2.7225,15.427499999999998,15.427499999999998,0,0,0.2683519688867282
73.0,silver,kitchen,pakistan,call center,credit card,2.0,20.43,10.0,6.66,0.0,5.0,43.43,0,11,6,0,0,4.086,36.774,18.387,1,0,0.1811062163485071
22.0,gold,electronics,pakistan,website,cash on delivery,1.0,20.27,20.0,4.68,1.0,3.0,20.9,3,10,6,101,0,4.053999999999999,16.216,16.216,0,0,0.2886038480513073
45.0,bronze,beauty,pakistan,mobile-app,,2.0,38.25,15.0,8.76,1.0,5.0,73.78,5,5,6,0,0,11.475,65.025,32.5125,1,0,0.134717416378316
54.0,gold,home,pakistan,website,credit card,5.0,21.19,5.0,1.92,0.0,5.0,102.57,5,5,6,0,0,5.2975,100.6525,20.1305,1,0,0.0190755321527036
18.0,,home,australia,mobile app,cod,3.0,49.56,5.0,4.71,0.0,4.0,145.96,5,5,6,0,0,7.434000000000001,141.246,47.082,1,0,0.0333460770570494
53.0,,electronics,pakistan,,credit card,1.0,20.23,0.0,11.98,1.0,4.0,32.21,180,2,5,226,1,0.0,20.23,20.23,0,0,0.5921898171033119
26.0,silver,baby,china,website,,20.0,12.2,5.0,1.95,0.0,5.0,233.75,694,5,6,0,1,12.2,231.8,11.59,1,0,0.0084124245038826
33.0,gold,home,china,website,paypal,1.0,63.21,5.0,6.55,0.0,4.0,69.76,5,5,6,0,0,3.1605000000000003,60.0495,60.0495,1,0,0.1090766784069809
36.0,bronze,beauty,pakistan,call center,paypal,3.0,6.65,0.0,5.62,0.0,4.0,25.57,425,5,6,0,1,0.0,19.950000000000003,6.650000000000001,0,0,0.281704260651629
69.0,silver,electronics,pakistan,website,bank transfer,1.0,66.49,0.0,11.07,0.0,5.0,77.56,5,5,6,0,0,0.0,66.49,66.49,1,0,0.1664912016844638
66.0,gold,baby,pakistan,call center,credit card,1.0,25.28,5.0,11.21,0.0,4.0,36.49,5,5,6,0,0,1.264,24.016,24.016,0,0,0.4667721518987341
33.0,platinum,baby,uae,website,credit card,1.0,70.16,20.0,5.15,0.0,3.0,61.28,5,5,6,0,0,14.031999999999998,56.128,56.128,1,0,0.0917545610034207
70.0,silver,kitchen,pakistan,website,debit card,1.0,17.73,10.0,11.19,0.0,4.0,27.15,0,5,6,0,0,1.773,15.957,15.957,0,0,0.7012596352697875
54.0,bronze,kitchen,pakistan,call center,cash on delivery,3.0,20.34,15.0,6.07,0.0,2.0,57.94,5,5,6,0,0,9.153,51.867,17.288999999999998,1,1,0.1170300962076079
45.0,gold,baby,pakistan,mobile-app,debit card,2.0,207.89,25.0,6.59,0.0,4.0,318.42,5,5,6,0,0,103.945,311.835,155.9175,1,0,0.0211329709622075
56.0,bronze,beauty,china,website,paypal,4.0,7.06,10.0,5.98,0.0,1.0,25.42,5,5,6,174,0,2.824,25.416,6.353999999999999,0,1,0.2352848599307523
33.0,bronze,electronics,china,call center,,1.0,24.83,10.0,4.33,0.0,5.0,26.68,208,3,6,1139,1,2.483,22.347,22.347,0,0,0.1937620262227592
30.0,bronze,electronics,pakistan,,cc,2.0,55.98,5.0,11.29,0.0,5.0,117.65,5,5,6,0,0,5.598,106.362,53.181,1,0,0.1061469321750249
22.0,bronze,home,china,call center,bank transfer,2.0,71.36,10.0,5.79,1.0,5.0,134.24,555,5,6,641,1,14.272,128.448,64.224,1,0,0.0450766068759342
45.0,gold,electronics,pakistan,mobile-app,,2.0,22.73,5.0,9.62,0.0,4.0,52.81,600,5,6,0,1,2.273,43.187,21.5935,1,0,0.2227522171023687
47.0,,baby,china,website,credit card,1.0,13.28,25.0,2.97,0.0,5.0,12.93,5,5,6,0,0,3.32,9.96,9.96,0,0,0.2981927710843374
25.0,gold,kitchen,china,mkt place,cash on delivery,5.0,39.36,10.0,10.57,1.0,5.0,187.69,5,5,6,839,0,19.68,177.12,35.424,1,0,0.0596770551038843
34.0,bronze,electronics,pakistan,mobile-app,cod,1.0,29.16,20.0,7.7,0.0,5.0,31.03,426,5,6,0,1,5.832000000000001,23.328,23.328,0,0,0.3300754458161866
67.0,bronze,baby,china,,cod,3.0,13.93,10.0,11.72,1.0,3.0,49.33,5,5,6,0,0,4.178999999999999,37.611,12.537,1,0,0.3116109648772965
56.0,gold,kitchen,china,call center,cc,1.0,37.13,5.0,9.56,1.0,5.0,44.83,0,5,6,0,0,1.8565,35.273500000000006,35.273500000000006,1,0,0.2710249904319106
62.0,silver,beauty,china,website,bank transfer,1.0,11.58,15.0,0.0,0.0,6.0,9.84,1022,5,6,0,1,1.737,9.843,9.843,0,0,0.0
56.0,bronze,home,china,mobile-app,cash on delivery,1.0,21.14,10.0,13.93,0.0,4.0,32.96,5,5,6,0,0,2.114,19.026,19.026,0,0,0.7321559970566593
29.0,bronze,beauty,china,mobile-app,bank transfer,1.0,22.33,20.0,11.92,0.0,4.0,29.78,1063,5,6,0,1,4.465999999999999,17.863999999999997,17.863999999999997,0,0,0.6672637707120467
18.0,bronze,electronics,china,mkt place,cod,1.0,42.23,5.0,6.23,1.0,4.0,46.35,5,5,6,0,0,2.1115,40.1185,40.1185,1,0,0.1552899535127186
22.0,gold,kitchen,china,website,cod,1.0,24.44,20.0,5.69,0.0,2.0,25.24,588,5,6,0,1,4.888,19.552,19.552,0,1,0.291018821603928
19.0,bronze,home,china,website,credit card,2.0,38.58,10.0,9.05,0.0,3.0,40.52,0,5,6,0,0,7.715999999999999,69.444,34.722,1,0,0.1303208340533379
71.0,,kitchen,china,mkt place,,2.0,30.24,0.0,8.61,0.0,4.0,69.09,5,5,6,0,0,0.0,60.48,30.24,1,0,0.1423611111111111
47.0,,electronics,pakistan,,,1.0,60.71,0.0,5.89,1.0,5.0,66.6,5,5,6,166,0,0.0,60.71,60.71,1,0,0.0970186130785702
70.0,,electronics,pakistan,mkt place,,1.0,21.58,0.0,6.1,0.0,2.0,27.68,5,5,6,0,0,0.0,21.58,21.58,0,1,0.2826691380908248
23.0,bronze,electronics,pakistan,marketplace,credit card,1.0,76.56,0.0,5.2,0.0,5.0,81.76,5,5,6,63,0,0.0,76.56,76.56,1,0,0.0679205851619644
74.0,platinum,electronics,pakistan,marketplace,credit card,2.0,31.14,0.0,6.64,0.0,5.0,40.52,5,5,6,359,0,0.0,62.28,31.14,1,0,0.1066152858060372
48.0,,home,china,website,bank transfer,5.0,18.18,0.0,13.16,0.0,4.0,104.06,23,5,6,0,1,0.0,90.9,18.18,1,0,0.1447744774477447
24.0,gold,electronics,pakistan,website,paypal,2.0,41.91,0.0,8.23,0.0,5.0,92.05,5,5,6,803,0,0.0,83.82,41.91,1,0,0.0981865903125745
28.0,,electronics,china,mobile-app,,4.0,33.26,5.0,10.73,1.0,5.0,137.12,5,5,6,0,0,6.651999999999999,126.388,31.597,1,0,0.084897300376618
51.0,silver,beauty,china,mkt place,cash on delivery,5.0,32.36,5.0,2.4,0.0,5.0,156.11,0,7,1,5,0,8.09,153.71,30.742,1,0,0.0156138182291327
31.0,gold,beauty,uae,website,cod,1.0,21.99,5.0,13.58,0.0,5.0,35.57,5,5,6,0,0,1.0995,20.8905,20.8905,0,0,0.6500562456619038
22.0,,beauty,pakistan,mobile app,debit card,2.0,36.39,0.0,5.49,0.0,2.0,78.27,0,5,6,0,0,0.0,72.78,36.39,1,1,0.0754328112118714
66.0,,home,china,mobile app,cod,1.0,23.37,5.0,0.61,0.0,5.0,22.81,1029,5,6,0,1,1.1685,22.2015,22.2015,0,0,0.0274756210165979
42.0,bronze,electronics,pakistan,website,debit card,10.0,25.22,0.0,8.81,1.0,4.0,261.01,5,5,6,0,0,0.0,252.2,25.22,1,0,0.0349325931800158
36.0,platinum,beauty,china,call center,paypal,1.0,9.05,0.0,3.73,0.0,4.0,12.78,243,1,0,0,1,0.0,9.05,9.05,0,0,0.4121546961325966
24.0,silver,kitchen,pakistan,mobile-app,credit card,1.0,22.67,5.0,9.17,0.0,0.0,30.71,0,5,6,0,0,1.1335000000000002,21.5365,21.5365,0,1,0.4257887771922086
28.0,,kitchen,australia,website,paypal,1.0,26.44,0.0,0.04,0.0,2.0,26.48,5,5,6,0,0,0.0,26.44,26.44,0,1,0.0015128593040847
69.0,platinum,beauty,china,website,cod,2.0,11.73,0.0,1.91,1.0,4.0,25.37,0,5,6,0,0,0.0,23.46,11.73,0,0,0.0814151747655583
43.0,bronze,kitchen,china,marketplace,paypal,10.0,15.67,15.0,9.27,0.0,1.0,142.47,5,5,6,0,0,23.505,133.195,13.3195,1,1,0.0695972071023687
56.0,bronze,electronics,pakistan,call center,,2.0,29.39,15.0,2.03,0.0,4.0,51.99,5,5,6,0,0,8.817,49.963,24.9815,1,0,0.0406300662490242
48.0,,kitchen,australia,website,debit card,3.0,23.46,10.0,6.71,0.0,0.0,70.05,0,5,6,0,0,7.037999999999999,63.342,21.114,1,1,0.1059328723437845
73.0,silver,home,china,mobile app,cod,2.0,22.59,0.0,4.17,0.0,0.0,40.52,5,5,2,0,0,0.0,45.18,22.59,1,1,0.0922974767596281
66.0,bronze,beauty,china,mkt place,cod,3.0,13.36,0.0,7.82,1.0,5.0,47.9,5,5,6,0,0,0.0,40.08,13.36,1,0,0.1951097804391217
24.0,gold,home,pakistan,website,,2.0,15.2,5.0,10.18,1.0,4.0,39.06,5,5,6,0,0,1.52,28.88,14.44,0,0,0.3524930747922438
68.0,gold,electronics,china,call center,cash on delivery,5.0,25.27,5.0,7.7,0.0,4.0,127.73,5,5,5,0,0,6.3175,120.0325,24.0065,1,0,0.0641492928998396
61.0,bronze,home,china,mkt place,cod,10.0,22.29,10.0,5.88,0.0,5.0,206.49,5,5,6,0,0,22.29,200.61,20.061,1,0,0.0293106026618812
20.0,gold,kitchen,pakistan,website,credit card,1.0,20.95,0.0,8.01,0.0,4.0,28.96,5,5,6,341,0,0.0,20.95,20.95,0,0,0.3823389021479713
24.0,silver,home,australia,call center,paypal,1.0,31.07,5.0,3.87,0.0,5.0,34.94,9,9,6,399,1,1.5535,29.5165,29.5165,0,0,0.1311131062287195
70.0,,baby,pakistan,website,credit card,4.0,12.4,0.0,9.2,0.0,5.0,58.8,354,5,6,0,1,0.0,49.6,12.4,1,0,0.1854838709677419
21.0,silver,baby,china,call center,cod,4.0,13.15,0.0,11.76,1.0,5.0,64.36,5,5,6,0,0,0.0,52.6,13.15,1,0,0.223574144486692
53.0,,home,china,call center,credit card,2.0,22.4,0.0,6.99,1.0,5.0,40.52,5,5,6,0,0,0.0,44.8,22.4,1,0,0.1560267857142857
63.0,silver,baby,pakistan,,,4.0,29.07,5.0,3.94,0.0,3.0,114.41,5,11,0,494,0,5.814,110.466,27.6165,1,0,0.0356670830843879
45.0,bronze,baby,pakistan,mobile app,cc,2.0,12.7,15.0,9.85,1.0,5.0,31.44,992,5,6,0,1,3.81,21.59,10.795,0,0,0.4562297359888837
31.0,bronze,beauty,uae,mobile app,cod,1.0,14.48,15.0,4.8,0.0,5.0,17.11,5,8,3,0,0,2.172,12.308,12.308,0,0,0.3899902502437439
37.0,,home,china,website,cod,1.0,23.68,0.0,4.2,1.0,2.0,27.88,5,5,6,0,0,0.0,23.68,23.68,0,1,0.1773648648648648
42.0,,electronics,pakistan,,,5.0,27.85,0.0,5.97,1.0,2.0,145.22,5,5,6,0,0,0.0,139.25,27.85,1,1,0.0428725314183123
33.0,bronze,electronics,pakistan,mkt place,cash on delivery,2.0,23.02,5.0,0.68,0.0,4.0,44.42,5,5,6,831,0,2.302,43.738,21.869,1,0,0.0155471214961818
28.0,silver,home,china,website,debit card,1.0,23.41,0.0,7.21,0.0,4.0,30.62,5,5,6,0,0,0.0,23.41,23.41,0,0,0.3079880392994447
34.0,,electronics,china,mobile-app,debit card,3.0,16.07,5.0,8.56,0.0,4.0,56.77,5,1,5,0,0,2.4105000000000003,45.7995,15.2665,1,0,0.1869016037292983
45.0,bronze,electronics,pakistan,marketplace,cc,1.0,74.87,5.0,6.78,0.0,4.0,77.91,5,5,6,200,0,3.7435,71.12650000000001,71.12650000000001,1,0,0.095323121480742
45.0,bronze,electronics,pakistan,mobile-app,cod,1.0,25.83,20.0,5.13,0.0,4.0,25.79,5,5,6,0,0,5.166,20.664,20.664,0,0,0.2482578397212543
48.0,,beauty,pakistan,mobile-app,cc,1.0,10.1,20.0,2.79,0.0,5.0,10.87,5,5,6,0,0,2.02,8.08,8.08,0,0,0.3452970297029702
52.0,platinum,kitchen,pakistan,website,paypal,1.0,20.33,5.0,10.82,1.0,4.0,30.13,5,5,6,0,0,1.0165,19.3135,19.3135,0,0,0.5602298910088799
64.0,,electronics,china,mobile app,cash on delivery,2.0,22.45,5.0,7.08,0.0,2.0,49.73,5,5,6,0,0,2.245,42.655,21.3275,1,1,0.1659828859453757
74.0,bronze,beauty,uae,mkt place,paypal,3.0,17.45,5.0,11.09,0.0,5.0,60.82,5,5,6,0,0,2.6175,49.7325,16.577499999999997,1,0,0.2229930126175036
37.0,,beauty,china,mkt place,debit card,3.0,12.93,10.0,9.33,0.0,2.0,44.24,255,5,6,0,1,3.879,34.911,11.637,1,1,0.2672510097104064
58.0,,baby,pakistan,mkt place,,-1.0,10.67,10.0,6.17,1.0,4.0,-3.43,5,5,6,0,0,-1.067,-9.603,9.603,0,0,-0.6425075497240446
26.0,bronze,beauty,china,,,1.0,11.39,5.0,6.17,0.0,4.0,16.99,1061,5,6,0,1,0.5695,10.8205,10.8205,0,0,0.5702139457511205
29.0,bronze,baby,pakistan,mkt place,cod,2.0,686.04,5.0,7.51,0.0,4.0,1310.99,5,5,6,0,0,68.604,1303.476,651.7379999999999,1,0,0.005761517665074
45.0,bronze,home,australia,website,bank transfer,2.0,48.03,20.0,6.35,0.0,1.0,83.2,5,5,6,0,0,19.212,76.848,38.424,1,1,0.0826306475119716
67.0,gold,home,australia,call center,,1.0,31.07,10.0,12.16,1.0,1.0,40.12,5,5,6,0,0,3.107,27.963,27.963,0,1,0.4348603511783428
25.0,,kitchen,australia,mkt place,cash on delivery,2.0,18.11,15.0,10.93,1.0,5.0,41.72,5,5,6,0,0,5.433,30.787,15.3935,0,0,0.3550199759638808
47.0,platinum,kitchen,pakistan,marketplace,cc,4.0,22.58,10.0,0.0,0.0,5.0,81.29,996,5,6,0,1,9.032,81.288,20.322,1,0,0.0
52.0,platinum,beauty,pakistan,mkt place,cod,5.0,37.25,10.0,0.0,0.0,5.0,167.62,5,5,6,0,0,18.625,167.625,33.525,1,0,0.0
35.0,bronze,kitchen,pakistan,mobile-app,credit card,3.0,22.4,5.0,4.66,0.0,4.0,40.52,5,5,6,0,0,3.3599999999999994,63.83999999999999,21.28,1,0,0.0729949874686717
22.0,gold,electronics,pakistan,mobile-app,cod,2.0,51.82,15.0,11.16,0.0,6.0,99.25,5,5,6,0,0,15.546,88.094,44.047,1,0,0.1266828614888641
72.0,bronze,electronics,china,mobile-app,,1.0,38.84,25.0,6.2,1.0,4.0,35.33,5,5,6,455,0,9.71,29.130000000000003,29.130000000000003,0,0,0.212838997596979
29.0,gold,baby,china,mobile-app,debit card,2.0,11.0,10.0,1.61,0.0,4.0,21.41,5,5,6,0,0,2.2,19.8,9.9,0,0,0.0813131313131313
33.0,gold,electronics,pakistan,website,debit card,4.0,75.62,15.0,2.32,1.0,5.0,259.43,686,5,6,0,1,45.37200000000001,257.108,64.277,1,0,0.0090234454003764
45.0,bronze,home,china,call center,cod,1.0,21.03,10.0,5.02,1.0,4.0,23.95,5,5,6,0,0,2.103,18.927,18.927,0,0,0.2652295662281397
65.0,,electronics,china,mobile-app,cash on delivery,3.0,26.74,5.0,5.08,1.0,3.0,85.3,4,11,0,0,0,4.011,76.209,25.403,1,0,0.0666587935808106
58.0,bronze,electronics,pakistan,marketplace,cc,4.0,17.3,0.0,0.0,0.0,4.0,69.2,5,5,6,0,0,0.0,69.2,17.3,1,0,0.0
40.0,bronze,electronics,pakistan,marketplace,cod,5.0,29.8,5.0,5.52,0.0,1.0,147.07,0,5,6,0,0,7.45,141.55,28.31,1,1,0.0389968209113387
25.0,bronze,beauty,china,,credit card,1.0,8.34,20.0,1.48,0.0,4.0,8.15,0,5,6,0,0,1.668,6.672,6.672,0,0,0.2218225419664268
46.0,gold,baby,uae,website,cash on delivery,2.0,54.62,10.0,8.63,0.0,5.0,106.95,5,5,6,753,0,10.924,98.316,49.158,1,0,0.0877781846291549
43.0,platinum,electronics,china,website,paypal,1.0,27.74,50.0,7.45,0.0,4.0,21.32,0,5,6,0,0,13.87,13.87,13.87,0,0,0.5371304974765682
51.0,silver,home,china,call center,debit card,2.0,24.35,5.0,9.54,0.0,5.0,55.8,5,5,6,0,0,2.435,46.265,23.1325,1,0,0.2062033934940019
39.0,bronze,baby,pakistan,mobile-app,credit card,2.0,27.27,50.0,9.2,0.0,5.0,40.52,588,5,6,0,1,27.27,27.27,13.635,0,0,0.3373670700403373
62.0,gold,kitchen,pakistan,website,paypal,1.0,18.98,20.0,8.05,0.0,5.0,23.23,5,5,6,300,0,3.796,15.184,15.184,0,0,0.5301633298208641
45.0,bronze,kitchen,china,mobile-app,,2.0,16.48,0.0,8.16,0.0,4.0,40.52,0,5,6,0,0,0.0,32.96,16.48,0,0,0.2475728155339805
22.0,platinum,beauty,china,call center,cod,3.0,11.76,0.0,1.84,0.0,4.0,37.12,0,3,5,0,0,0.0,35.28,11.76,1,0,0.0521541950113378
49.0,bronze,beauty,pakistan,,credit card,2.0,9.36,5.0,10.14,0.0,4.0,27.92,856,5,6,0,1,0.936,17.784,8.892,0,0,0.5701754385964913
56.0,gold,baby,pakistan,mkt place,cod,2.0,21.18,15.0,10.91,0.0,4.0,46.92,5,5,6,0,0,6.354,36.006,18.003,1,0,0.3030050547131033
41.0,,electronics,china,website,cash on delivery,3.0,18.37,0.0,99.99,0.0,3.0,155.1,5,5,6,926,0,0.0,55.11,18.37,1,0,1.81437125748503
59.0,platinum,beauty,china,call center,bank transfer,1.0,10.16,5.0,4.52,0.0,4.0,14.68,7,11,2,545,0,0.508,9.652,9.652,0,0,0.4682967260671362
60.0,gold,kitchen,china,mobile-app,paypal,4.0,40.72,0.0,3.17,0.0,4.0,166.05,5,5,6,0,0,0.0,162.88,40.72,1,0,0.0194621807465618
62.0,gold,electronics,china,website,cc,1.0,22.12,5.0,6.88,0.0,5.0,27.89,5,5,6,0,0,1.106,21.014,21.014,0,0,0.3274007804320929
48.0,bronze,kitchen,pakistan,website,,2.0,18.27,5.0,1.36,1.0,3.0,36.07,454,5,6,0,1,1.827,34.713,17.3565,1,0,0.0391784057845763
63.0,bronze,electronics,pakistan,mobile app,cod,1.0,23.22,20.0,1.44,0.0,5.0,20.02,2,3,6,0,0,4.644,18.576,18.576,0,0,0.0775193798449612
34.0,,kitchen,australia,marketplace,cash on delivery,1.0,22.15,0.0,5.96,0.0,5.0,28.11,5,5,6,0,0,0.0,22.15,22.15,0,0,0.2690744920993228
46.0,bronze,baby,china,marketplace,bank transfer,3.0,13.64,0.0,2.77,0.0,5.0,43.69,0,5,6,384,0,0.0,40.92,13.64,1,0,0.0676930596285435
42.0,gold,kitchen,pakistan,marketplace,,2.0,15.45,10.0,0.06,1.0,5.0,27.87,982,5,6,0,1,3.09,27.81,13.905,0,0,0.0021574973031283
67.0,bronze,kitchen,pakistan,,bank transfer,2.0,22.4,0.0,9.56,1.0,1.0,40.52,5,6,0,368,0,0.0,44.8,22.4,1,1,0.2133928571428571
38.0,silver,baby,pakistan,,cc,1.0,12.21,15.0,5.11,0.0,4.0,15.49,788,5,6,0,1,1.8315,10.3785,10.3785,0,0,0.4923640217757865
62.0,gold,home,china,call center,,3.0,29.09,0.0,2.32,0.0,3.0,89.59,5,2,0,0,0,0.0,87.27,29.09,1,0,0.026584164088461
48.0,gold,kitchen,australia,mkt place,,3.0,19.67,0.0,4.52,0.0,4.0,63.53,5,5,6,0,0,0.0,59.010000000000005,19.67,1,0,0.0765971869174716
45.0,,home,china,marketplace,cod,4.0,52.53,0.0,7.44,0.0,2.0,217.56,576,5,6,0,1,0.0,210.12,52.53,1,1,0.0354083380925185
23.0,silver,baby,china,mobile app,paypal,10.0,13.28,0.0,8.83,1.0,4.0,141.63,5,5,6,0,0,0.0,132.79999999999998,13.279999999999998,1,0,0.0664909638554216
24.0,gold,beauty,pakistan,mobile app,credit card,4.0,28.54,5.0,2.57,0.0,2.0,111.02,5,5,6,0,0,5.707999999999999,108.452,27.113,1,1,0.0236971194629882
52.0,bronze,electronics,pakistan,website,debit card,1.0,24.76,0.0,8.03,0.0,2.0,32.79,419,5,6,0,1,0.0,24.76,24.76,0,1,0.3243134087237479
20.0,platinum,home,china,marketplace,debit card,4.0,62.15,0.0,6.08,0.0,1.0,254.68,5,5,6,0,0,0.0,248.6,62.15,1,1,0.0244569589702333
44.0,gold,electronics,china,mobile app,cash on delivery,1.0,22.4,0.0,6.35,0.0,3.0,27.32,157,5,6,0,1,0.0,22.4,22.4,0,0,0.2834821428571428
52.0,platinum,home,china,website,,3.0,21.8,5.0,3.01,1.0,4.0,65.14,5,5,6,0,0,3.27,62.13,20.71,1,0,0.0484468050861097
43.0,bronze,beauty,pakistan,mobile-app,,2.0,8.74,0.0,4.72,0.0,2.0,22.2,304,5,6,0,1,0.0,17.48,8.74,0,1,0.2700228832951944
22.0,gold,home,china,,cash on delivery,2.0,18.79,10.0,8.93,1.0,4.0,42.75,5,5,6,0,0,3.758,33.822,16.910999999999998,0,0,0.2640293300218793
125.0,bronze,beauty,china,marketplace,,2.0,12.12,15.0,6.93,1.0,3.0,27.53,959,5,6,0,1,3.636,20.604,10.302,0,0,0.3363424577751893
45.0,,home,china,,paypal,3.0,20.98,20.0,9.77,0.0,2.0,60.12,0,5,6,0,0,12.588,50.352,16.784,1,1,0.1940340006355259
21.0,gold,kitchen,china,,cod,20.0,32.48,15.0,4.3,0.0,4.0,556.46,5,5,6,0,0,97.43999999999998,552.16,27.608,1,0,0.0077875977977397
75.0,bronze,home,china,mobile-app,cod,1.0,14.12,0.0,8.9,0.0,5.0,23.02,1,6,3,849,0,0.0,14.12,14.12,0,0,0.6303116147308783
28.0,bronze,home,pakistan,,,2.0,23.61,10.0,6.82,0.0,5.0,49.32,5,5,6,0,0,4.722,42.498,21.249,1,0,0.1604781401477716
18.0,,baby,pakistan,mkt place,,2.0,11.53,0.0,8.2,1.0,5.0,31.26,5,5,6,362,0,0.0,23.06,11.53,0,0,0.3555941023417172
31.0,,kitchen,pakistan,mobile-app,cod,1.0,33.79,5.0,15.27,0.0,4.0,49.06,119,1,2,0,1,1.6894999999999998,32.1005,32.1005,0,0,0.4756935250229747
24.0,,baby,pakistan,call center,,4.0,28.81,5.0,8.82,0.0,6.0,124.06,641,5,6,0,1,5.762,109.478,27.3695,1,0,0.0805641316063501
57.0,bronze,baby,china,mkt place,bank transfer,4.0,11.0,10.0,13.08,0.0,4.0,52.68,0,5,6,0,0,4.4,39.6,9.9,1,0,0.3303030303030303
43.0,,kitchen,pakistan,marketplace,cc,1.0,17.02,0.0,4.45,0.0,3.0,21.47,248,5,6,0,1,0.0,17.02,17.02,0,0,0.2614571092831962
57.0,,beauty,china,,bank transfer,1.0,16.31,0.0,4.93,0.0,5.0,21.24,5,5,6,0,0,0.0,16.31,16.31,0,0,0.30226854690374
45.0,,electronics,china,mkt place,debit card,2.0,16.1,50.0,0.79,0.0,5.0,40.52,0,5,6,0,0,16.1,16.1,8.05,0,0,0.0490683229813664
-4.0,silver,kitchen,australia,,credit card,-1.0,19.84,5.0,0.0,1.0,4.0,-18.85,5,5,6,0,0,-0.992,-18.848,18.848,0,0,-0.0
51.0,silver,home,china,,cc,2.0,18.62,5.0,11.27,0.0,3.0,46.65,0,5,6,0,0,1.862,35.378,17.689,1,0,0.3185595567867036
47.0,bronze,kitchen,china,marketplace,credit card,1.0,10.81,20.0,4.5,0.0,2.0,13.15,5,5,6,0,0,2.1620000000000004,8.648,8.648,0,1,0.5203515263644773
57.0,platinum,electronics,china,mobile app,cash on delivery,4.0,27.99,5.0,5.71,0.0,1.0,112.07,5,5,6,0,0,5.598,106.362,26.5905,1,1,0.0536845866004776
68.0,bronze,beauty,uae,website,paypal,2.0,21.94,15.0,2.45,0.0,4.0,39.75,294,5,6,0,1,6.582000000000001,37.298,18.649,1,0,0.0656871682127728
68.0,bronze,home,china,mobile-app,cash on delivery,2.0,57.33,15.0,4.43,1.0,4.0,101.89,967,5,6,0,1,17.198999999999998,97.461,48.7305,1,0,0.0454540790675244
25.0,platinum,baby,pakistan,marketplace,credit card,3.0,25.72,25.0,12.75,1.0,3.0,70.62,5,5,6,0,0,19.29,57.87,19.29,1,0,0.2203214100570243
